ENSMUSG00000103805.1	RP23-239I17.7	NONE
ENSMUSG00000103807.1	Trbv6	100124662
ENSMUSG00000103808.1	RP24-227F14.1	NONE
ENSMUSG00000103809.1	RP24-363O16.1	NONE
ENSMUSG00000103810.1	RP23-418C16.1	NONE
ENSMUSG00000103811.1	RP24-212K17.5	NONE
ENSMUSG00000103812.5	RP24-399K5.1	NONE
ENSMUSG00000103813.5	RP24-268H2.2	NONE
ENSMUSG00000103814.1	RP24-558H21.3	NONE
ENSMUSG00000103815.1	RP24-187P10.1	NONE
ENSMUSG00000103816.1	RP24-273H20.1	NONE
ENSMUSG00000103817.1	RP23-23B15.2	NONE
ENSMUSG00000103818.1	RP24-571N3.1	NONE
ENSMUSG00000103819.1	RP23-331M15.2	NONE
ENSMUSG00000103821.1	RP24-147G7.2	NONE
ENSMUSG00000103822.1	RP23-264G9.1	NONE
ENSMUSG00000103823.1	RP24-400J22.1	NONE
ENSMUSG00000103824.1	RP23-316G7.2	NONE
ENSMUSG00000103825.1	RP23-2K13.1	NONE
ENSMUSG00000103827.1	RP24-388D8.4	NONE
ENSMUSG00000103828.1	RP23-137B16.3	NONE
ENSMUSG00000103829.5	CH36-211B12.3	NONE
ENSMUSG00000103830.1	RP24-323K23.5	NONE
ENSMUSG00000103831.1	RP24-186G5.3	NONE
ENSMUSG00000103832.1	RP23-143M5.2	NONE
ENSMUSG00000103833.1	RP23-61N4.7	NONE
ENSMUSG00000103834.1	RP23-378D16.1	NONE
ENSMUSG00000103835.1	RP23-201C3.5	NONE
ENSMUSG00000103837.1	RP23-229N10.3	NONE
ENSMUSG00000103839.1	RP24-191N24.2	NONE
ENSMUSG00000103840.1	RP23-258M15.3	NONE
ENSMUSG00000103841.1	RP23-199D18.9	NONE
ENSMUSG00000103842.1	RP24-389K21.1	NONE
ENSMUSG00000103843.1	RP24-86C19.2	NONE
ENSMUSG00000103844.1	RP23-93C9.1	71209
ENSMUSG00000103845.1	RP23-76C20.4	NONE
ENSMUSG00000103846.1	RP24-188H2.4	NONE
ENSMUSG00000103847.1	RP23-123L9.5	NONE
ENSMUSG00000103848.1	RP23-32D13.3	NONE
ENSMUSG00000103849.1	RP23-35F4.2	NONE
ENSMUSG00000103850.1	RP24-214P19.3	NONE
ENSMUSG00000103851.1	RP23-65G17.3	NONE
ENSMUSG00000103852.1	RP24-357L20.2	NONE
ENSMUSG00000103854.1	RP23-302H1.1	NONE
ENSMUSG00000103856.1	RP23-370E6.3	NONE
ENSMUSG00000103857.1	RP23-114N1.5	NONE
ENSMUSG00000103858.1	RP24-95N17.1	NONE
ENSMUSG00000103859.1	RP23-359D10.1	NONE
ENSMUSG00000103860.1	RP23-333D9.2	NONE
ENSMUSG00000103862.3	RP23-198F7.2	NONE
ENSMUSG00000103863.2	Olfr1528-ps1	259155
ENSMUSG00000103864.1	RP23-180G16.1	NONE
ENSMUSG00000103865.1	RP23-131N18.1	NONE
ENSMUSG00000103867.1	RP23-445K23.5	NONE
ENSMUSG00000103869.1	RP24-271M20.4	NONE
ENSMUSG00000103870.1	RP23-95I4.2	NONE
ENSMUSG00000103871.1	CH36-326H15.13	NONE
ENSMUSG00000103872.5	RP24-403G21.1	NONE
ENSMUSG00000103873.1	Ighv1-38	780890
ENSMUSG00000103874.1	RP23-381K21.6	NONE
ENSMUSG00000103875.1	Ighv10-2	780860
ENSMUSG00000103876.1	RP24-229P11.1	NONE
ENSMUSG00000103877.2	RP24-413A18.7	NONE
ENSMUSG00000103878.1	RP24-315L18.1	NONE
ENSMUSG00000103880.1	RP23-389J8.3	NONE
ENSMUSG00000103881.1	RP24-257J5.2	NONE
ENSMUSG00000103882.1	RP24-142E6.3	NONE
ENSMUSG00000103883.1	RP23-145F9.3	NONE
ENSMUSG00000103884.1	RP24-442E5.1	NONE
ENSMUSG00000103885.1	RP23-446D4.12	NONE
ENSMUSG00000103886.1	RP23-256O22.1	NONE
ENSMUSG00000103887.1	RP23-474B13.1	NONE
ENSMUSG00000103889.1	RP23-347F2.2	NONE
ENSMUSG00000103890.1	RP23-406B10.1	NONE
ENSMUSG00000103891.1	RP23-363K7.4	NONE
ENSMUSG00000103892.1	CH36-278L19.7	NONE
ENSMUSG00000103893.1	Ighv5-18	780796
ENSMUSG00000103894.1	RP24-335A16.2	NONE
ENSMUSG00000103895.1	RP23-59N15.7	NONE
ENSMUSG00000103896.1	RP24-130I14.1	NONE
ENSMUSG00000103897.1	Pcdhga8	93716
ENSMUSG00000103898.1	RP24-562D16.4	NONE
ENSMUSG00000103899.1	RP23-251N15.2	NONE
ENSMUSG00000103900.1	AC092202.4	NONE
ENSMUSG00000103901.1	RP23-211O3.4	NONE
ENSMUSG00000103902.1	RP23-279D12.6	NONE
ENSMUSG00000103903.1	Rps2-ps2	665069
ENSMUSG00000103904.1	RP23-428C21.4	NONE
ENSMUSG00000103905.1	RP23-347F4.3	NONE
ENSMUSG00000103906.1	Tigd5	105734
ENSMUSG00000103907.1	RP24-242E11.1	NONE
ENSMUSG00000103908.1	RP23-124N16.4	NONE
ENSMUSG00000103909.1	RP24-172H21.3	NONE
ENSMUSG00000103911.1	RP23-133N19.3	NONE
ENSMUSG00000103912.1	RP24-150C17.1	NONE
ENSMUSG00000103913.1	RP23-145A18.6	NONE
ENSMUSG00000103914.1	RP23-256H11.1	NONE
ENSMUSG00000103915.1	Ighv1-6	780861
ENSMUSG00000103916.1	RP23-239I17.4	NONE
ENSMUSG00000103917.1	CH36-326H15.1	NONE
ENSMUSG00000103918.1	Ighv12-1	780823
ENSMUSG00000103919.1	CH36-372A10.2	100861973
ENSMUSG00000103920.1	RP23-476G18.2	NONE
ENSMUSG00000103921.1	RP24-422L17.1	NONE
ENSMUSG00000103922.1	RP23-34E15.4	NONE
ENSMUSG00000103923.1	RP23-349L18.1	329316
ENSMUSG00000103924.1	RP23-184I13.4	NONE
ENSMUSG00000103925.1	RP24-230C18.1	NONE
ENSMUSG00000103926.1	RP23-334M9.5	NONE
ENSMUSG00000103927.1	RP23-52N17.2	NONE
ENSMUSG00000103928.1	RP24-167M10.4	NONE
ENSMUSG00000103929.1	RP23-121N19.2	NONE
ENSMUSG00000103930.1	RP23-390I1.4	NONE
ENSMUSG00000103931.1	RP24-475O6.1	NONE
ENSMUSG00000103932.1	RP23-65G17.2	NONE
ENSMUSG00000103933.1	RP23-397E23.1	NONE
ENSMUSG00000103934.1	Ighv5-3	777687
ENSMUSG00000103935.1	RP23-105H6.2	446211
ENSMUSG00000103936.1	RP23-238E7.2	NONE
ENSMUSG00000103937.1	RP23-414A20.3	NONE
ENSMUSG00000103938.1	RP24-135P4.2	NONE
ENSMUSG00000103939.1	Ighv3-4	629833
ENSMUSG00000103940.1	RP24-201C14.12	NONE
ENSMUSG00000103942.1	RP23-450D2.2	102638086
ENSMUSG00000103943.5	RP24-291E19.2	NONE
ENSMUSG00000103944.1	Rpl26-ps3	668405
ENSMUSG00000103945.1	RP23-435E15.3	NONE
ENSMUSG00000103947.1	RP23-388A19.4	NONE
ENSMUSG00000103948.1	RP23-285H9.2	77633
ENSMUSG00000103949.1	RP24-116C1.8	NONE
ENSMUSG00000103950.1	RP24-390D3.1	NONE
ENSMUSG00000103951.1	CH25-241D1.1	NONE
ENSMUSG00000103952.1	RP23-182B7.1	NONE
ENSMUSG00000103953.1	RP23-302C16.4	NONE
ENSMUSG00000103954.5	RP24-335A16.1	NONE
ENSMUSG00000103955.1	RP23-332E2.7	NONE
ENSMUSG00000103956.1	RP23-56B11.7	NONE
ENSMUSG00000103957.1	RP23-206D14.7	NONE
ENSMUSG00000103958.1	RP24-259F2.1	NONE
ENSMUSG00000103959.2	RP24-231P10.1	NONE
ENSMUSG00000103960.1	RP23-202J6.4	NONE
ENSMUSG00000103961.1	RP24-240J15.1	NONE
ENSMUSG00000103962.1	RP24-227F14.6	NONE
ENSMUSG00000103963.1	RP24-511E9.1	NONE
ENSMUSG00000103964.1	RP23-399N18.1	NONE
ENSMUSG00000103965.1	RP24-117F4.2	NONE
ENSMUSG00000103966.1	RP24-340N18.1	NONE
ENSMUSG00000103967.1	RP23-46B12.7	NONE
ENSMUSG00000103968.1	RP23-272A7.1	NONE
ENSMUSG00000103969.1	CH36-278L19.6	NONE
ENSMUSG00000103970.1	RP23-250G8.14	NONE
ENSMUSG00000103971.1	RP23-411L6.1	NONE
ENSMUSG00000103972.1	RP23-239I17.2	NONE
ENSMUSG00000103973.1	RP23-192P10.3	NONE
ENSMUSG00000103975.1	RP24-325N3.1	NONE
ENSMUSG00000103976.1	RP24-541A5.1	NONE
ENSMUSG00000103977.5	RP24-318B23.2	NONE
ENSMUSG00000103978.1	RP23-324F10.2	NONE
ENSMUSG00000103979.1	RP23-172B15.2	NONE
ENSMUSG00000103980.1	RP23-116M12.5	NONE
ENSMUSG00000103981.1	RP23-464I9.1	NONE
ENSMUSG00000103982.1	RP24-242J6.1	NONE
ENSMUSG00000103983.1	RP23-395H6.2	NONE
ENSMUSG00000103984.1	RP24-286D13.3	NONE
ENSMUSG00000103985.1	RP23-161O8.2	NONE
ENSMUSG00000103986.1	RP23-174P13.4	NONE
ENSMUSG00000103987.1	RP24-120D8.3	NONE
ENSMUSG00000103989.1	Ighv5-21	780832
ENSMUSG00000103990.1	Ighv8-3	780927
ENSMUSG00000103991.1	RP24-267G24.1	NONE
ENSMUSG00000103992.1	RP24-211P23.2	NONE
ENSMUSG00000103993.1	RP23-329L9.2	NONE
ENSMUSG00000103994.1	RP24-336M14.1	NONE
ENSMUSG00000103995.1	RP23-397E2.4	70602
ENSMUSG00000103996.1	RP23-473M13.2	NONE
ENSMUSG00000103997.1	RP23-309D5.1	NONE
ENSMUSG00000103998.1	RP24-114A9.1	NONE
ENSMUSG00000103999.1	RP23-264E23.1	NONE
ENSMUSG00000104000.1	RP23-20F10.1	NONE
ENSMUSG00000104001.1	RP24-511H12.8	NONE
ENSMUSG00000104002.2	RP23-348C6.3	NONE
ENSMUSG00000104004.1	RP23-286J21.1	75309
ENSMUSG00000104006.1	RP24-377M12.1	NONE
ENSMUSG00000104007.1	RP24-187H3.1	NONE
ENSMUSG00000104009.1	RP24-147K15.2	NONE
ENSMUSG00000104010.1	RP23-82P18.3	NONE
ENSMUSG00000104011.1	RP24-272N10.3	NONE
ENSMUSG00000104012.1	RP23-101N20.9	NONE
ENSMUSG00000104013.1	RP23-25G5.1	NONE
ENSMUSG00000104014.1	RP23-375F6.1	75256
ENSMUSG00000104015.1	RP23-171O7.1	100038545
ENSMUSG00000104016.1	RP24-297J20.5	NONE
ENSMUSG00000104017.1	RP23-317L18.3	NONE
ENSMUSG00000104018.1	RP24-300L5.1	NONE
ENSMUSG00000104020.1	RP24-546N2.4	NONE
ENSMUSG00000104021.1	RP23-387L22.3	102640488
ENSMUSG00000104022.1	CAAA01187608.2	NONE
ENSMUSG00000104023.1	RP23-453A2.2	NONE
ENSMUSG00000104024.1	CH36-278L19.1	NONE
ENSMUSG00000104025.1	RP23-228G18.3	NONE
ENSMUSG00000104026.1	RP24-546N2.5	NONE
ENSMUSG00000104027.1	RP23-21P2.5	NONE
ENSMUSG00000104028.1	RP24-574O8.7	NONE
ENSMUSG00000104029.1	RP23-424A2.1	NONE
ENSMUSG00000104030.1	RP23-459L15.7	NONE
ENSMUSG00000104031.1	RP23-379F4.1	NONE
ENSMUSG00000104032.1	RP24-382J15.1	NONE
ENSMUSG00000104033.1	RP23-14P23.8	NONE
ENSMUSG00000104034.1	RP23-446D4.7	NONE
ENSMUSG00000104035.1	RP23-131E5.1	NONE
ENSMUSG00000104036.1	RP24-150D10.2	NONE
ENSMUSG00000104037.1	RP24-151O6.1	NONE
ENSMUSG00000104038.1	RP23-241H7.3	NONE
ENSMUSG00000104039.1	RP23-323H18.1	NONE
ENSMUSG00000104040.1	RP23-353G11.6	NONE
ENSMUSG00000104041.1	RP23-415M7.2	NONE
ENSMUSG00000104042.1	RP23-295D9.3	NONE
ENSMUSG00000104043.1	RP24-97D20.2	NONE
ENSMUSG00000104044.1	RP24-283P23.1	NONE
ENSMUSG00000104045.1	RP23-272N6.1	NONE
ENSMUSG00000104046.1	RP23-267J18.10	NONE
ENSMUSG00000104048.1	RP24-73D21.4	NONE
ENSMUSG00000104050.1	CH36-326H15.7	NONE
ENSMUSG00000104051.1	RP24-110K11.1	NONE
ENSMUSG00000104052.1	RP24-178N19.2	NONE
ENSMUSG00000104053.1	RP24-400M20.1	NONE
ENSMUSG00000104054.1	RP23-215I1.2	NONE
ENSMUSG00000104055.1	RP24-568B16.2	NONE
ENSMUSG00000104057.1	RP24-108I6.1	NONE
ENSMUSG00000104058.1	Etv3l	546801
ENSMUSG00000104059.1	RP23-242N11.4	NONE
ENSMUSG00000104060.1	RP24-81A5.2	NONE
ENSMUSG00000104061.1	RP24-308L17.1	NONE
ENSMUSG00000104062.5	RP24-375O5.6	NONE
ENSMUSG00000104063.1	Pcdhgb7	93704
ENSMUSG00000104064.1	RP23-273N4.8	NONE
ENSMUSG00000104065.1	RP24-346N5.1	NONE
ENSMUSG00000104066.1	RP23-296I6.10	NONE
ENSMUSG00000104067.1	RP23-241J21.2	NONE
ENSMUSG00000104068.1	RP23-264F2.1	NONE
ENSMUSG00000104069.1	RP23-157N11.10	NONE
ENSMUSG00000104070.1	CH36-252F11.1	NONE
ENSMUSG00000104071.1	RP24-84E3.1	NONE
ENSMUSG00000104072.1	RP24-532K6.1	74897
ENSMUSG00000104073.1	RP24-66H10.1	NONE
ENSMUSG00000104074.1	RP24-363G13.1	NONE
ENSMUSG00000104075.1	RP24-511H12.6	NONE
ENSMUSG00000104076.1	RP23-118N13.1	NONE
ENSMUSG00000104077.1	RP23-445K23.6	NONE
ENSMUSG00000104078.1	RP23-16D16.4	NONE
ENSMUSG00000104079.1	RP24-120B18.6	NONE
ENSMUSG00000104080.1	RP24-388H18.1	NONE
ENSMUSG00000104081.1	RP23-327M13.4	NONE
ENSMUSG00000104082.1	RP24-531K24.1	NONE
ENSMUSG00000104083.1	RP24-205J15.1	NONE
ENSMUSG00000104084.1	RP23-75P5.5	NONE
ENSMUSG00000104085.1	RP24-129M10.4	NONE
ENSMUSG00000104086.1	RP23-115A1.13	NONE
ENSMUSG00000104087.1	RP24-548K2.1	NONE
ENSMUSG00000104088.1	RP23-12D3.6	NONE
ENSMUSG00000104089.1	RP23-116C1.1	NONE
ENSMUSG00000104091.1	RP23-427B4.1	NONE
ENSMUSG00000104092.2	RP23-436F15.3	NONE
ENSMUSG00000104093.1	RP23-243H19.1	102637797
ENSMUSG00000104094.1	RP24-308L17.2	NONE
ENSMUSG00000104095.1	RP23-245C4.1	NONE
ENSMUSG00000104096.1	RP23-20B1.2	100504692
ENSMUSG00000104097.1	RP23-243J5.2	NONE
ENSMUSG00000104098.1	RP24-70I14.4	NONE
ENSMUSG00000104099.1	RP23-48J15.3	NONE
ENSMUSG00000104100.1	RP23-21P2.8	NONE
ENSMUSG00000104101.1	RP23-114B13.6	NONE
ENSMUSG00000104102.1	RP24-558H21.1	102635065
ENSMUSG00000104103.1	RP23-404D8.10	NONE
ENSMUSG00000104104.1	RP24-328M23.2	NONE
ENSMUSG00000104105.1	RP23-37C14.8	NONE
ENSMUSG00000104106.1	RP23-446D4.9	NONE
ENSMUSG00000104107.1	RP23-16D16.14	NONE
ENSMUSG00000104108.1	RP23-438M14.4	NONE
ENSMUSG00000104109.1	RP24-92E18.2	102632139
ENSMUSG00000104110.1	RP24-174C13.1	NONE
ENSMUSG00000104111.1	RP23-71J17.3	NONE
ENSMUSG00000104112.1	RP23-393I12.7	NONE
ENSMUSG00000104113.1	RP24-427N13.6	NONE
ENSMUSG00000104114.1	RP23-102K8.1	NONE
ENSMUSG00000104115.1	Ighv8-1	780833
ENSMUSG00000104116.1	RP23-61D6.5	NONE
ENSMUSG00000104117.5	RP23-152I6.3	433374
ENSMUSG00000104118.1	RP23-393I12.1	NONE
ENSMUSG00000104120.1	RP23-363K7.5	NONE
ENSMUSG00000104121.1	RP23-26I10.1	NONE
ENSMUSG00000104122.1	RP24-95D6.2	NONE
ENSMUSG00000104123.1	RP23-391E12.2	NONE
ENSMUSG00000104125.1	RP24-303N8.3	NONE
ENSMUSG00000104126.1	RP24-252K15.3	NONE
ENSMUSG00000104127.1	RP24-194N20.4	NONE
ENSMUSG00000104129.1	Ighv6-2	780822
ENSMUSG00000104130.1	RP24-113A5.1	NONE
ENSMUSG00000104131.5	RP24-223L5.2	NONE
ENSMUSG00000104132.1	RP23-184I13.5	NONE
ENSMUSG00000104133.1	RP24-254D14.1	NONE
ENSMUSG00000104134.1	RP24-283F19.1	NONE
ENSMUSG00000104135.1	RP23-298L2.1	NONE
ENSMUSG00000104136.1	RP24-290F15.1	NONE
ENSMUSG00000104137.1	RP23-255L15.1	NONE
ENSMUSG00000104138.1	RP24-496H1.1	NONE
ENSMUSG00000104140.1	RP24-244I20.2	NONE
ENSMUSG00000104141.1	RP23-442I7.3	NONE
ENSMUSG00000104142.1	RP23-460D14.5	NONE
ENSMUSG00000104144.1	RP23-455B5.8	NONE
ENSMUSG00000104145.1	RP23-44N5.3	NONE
ENSMUSG00000104146.1	RP24-122G9.2	NONE
ENSMUSG00000104147.1	RP23-310C14.1	NONE
ENSMUSG00000104148.5	Pcdha2	353234
ENSMUSG00000104149.1	RP24-66C10.4	NONE
ENSMUSG00000104150.2	RP23-402K24.1	NONE
ENSMUSG00000104152.1	Ighv10-4	780862
ENSMUSG00000104153.1	RP23-56A7.4	NONE
ENSMUSG00000104154.1	RP23-440J24.4	NONE
ENSMUSG00000104155.1	RP23-136M3.5	NONE
ENSMUSG00000104156.2	RP23-371A16.2	NONE
ENSMUSG00000104157.1	RP24-152K14.1	NONE
ENSMUSG00000104158.2	Becn2	226720
ENSMUSG00000104159.1	RP23-106N22.5	NONE
ENSMUSG00000104161.1	RP23-175G2.1	NONE
ENSMUSG00000104162.1	RP24-413A18.6	NONE
ENSMUSG00000104163.1	RP23-16I21.2	NONE
ENSMUSG00000104164.1	RP24-338G10.1	NONE
ENSMUSG00000104165.1	RP24-178O17.2	NONE
ENSMUSG00000104166.1	RP24-511H12.7	NONE
ENSMUSG00000104167.1	RP23-389M9.6	NONE
ENSMUSG00000104168.1	RP23-410B24.2	NONE
ENSMUSG00000104169.1	RP23-375F6.3	NONE
ENSMUSG00000104170.1	RP23-125I14.3	NONE
ENSMUSG00000104171.1	RP23-346B13.4	NONE
ENSMUSG00000104172.1	RP23-135L20.1	NONE
ENSMUSG00000104173.1	RP23-176J12.8	NONE
ENSMUSG00000104174.1	RP23-202C2.3	NONE
ENSMUSG00000104175.1	RP23-168G15.1	NONE
ENSMUSG00000104176.1	Ighv1-51	780930
ENSMUSG00000104177.1	RP24-356H12.1	NONE
ENSMUSG00000104178.1	RP23-14P23.3	NONE
ENSMUSG00000104180.1	RP23-269P13.1	NONE
ENSMUSG00000104181.1	RP24-290D14.2	NONE
ENSMUSG00000104182.1	RP24-404L18.2	NONE
ENSMUSG00000104183.1	RP24-408G4.3	NONE
ENSMUSG00000104184.1	RP23-377H12.4	NONE
ENSMUSG00000104185.1	RP24-384A12.2	NONE
ENSMUSG00000104186.1	RP23-396C13.1	NONE
ENSMUSG00000104187.1	RP24-271M20.2	NONE
ENSMUSG00000104188.1	RP24-226L19.1	NONE
ENSMUSG00000104189.1	RP23-1B19.2	NONE
ENSMUSG00000104190.1	RP24-239E2.1	NONE
ENSMUSG00000104191.1	RP24-172H21.2	102632745
ENSMUSG00000104192.1	RP23-289L17.3	NONE
ENSMUSG00000104194.1	RP24-229G16.2	NONE
ENSMUSG00000104195.1	RP24-497L12.1	NONE
ENSMUSG00000104197.1	RP23-44N5.7	NONE
ENSMUSG00000104198.1	Trbv9	100124665
ENSMUSG00000104199.1	RP23-71K9.3	NONE
ENSMUSG00000104200.1	RP23-172P6.1	NONE
ENSMUSG00000104201.1	RP24-424K5.1	NONE
ENSMUSG00000104202.1	RP23-201I6.3	NONE
ENSMUSG00000104203.1	RP24-286C1.1	NONE
ENSMUSG00000104204.1	RP23-291E6.6	NONE
ENSMUSG00000104205.1	RP24-329M13.1	NONE
ENSMUSG00000104206.1	RP23-445K23.7	NONE
ENSMUSG00000104207.1	RP24-474E20.4	NONE
ENSMUSG00000104208.1	RP23-448A11.8	NONE
ENSMUSG00000104209.1	RP24-335B5.1	NONE
ENSMUSG00000104210.1	RP23-453G13.1	NONE
ENSMUSG00000104211.1	RP23-44D10.1	NONE
ENSMUSG00000104212.1	CAAA01187608.3	NONE
ENSMUSG00000104213.5	Ighd	380797
ENSMUSG00000104214.1	RP23-411M4.2	NONE
ENSMUSG00000104215.1	Rpl13-ps4	620325
ENSMUSG00000104216.1	RP23-36P5.1	NONE
ENSMUSG00000104217.1	RP24-426M1.3	NONE
ENSMUSG00000104218.1	RP24-374C7.1	NONE
ENSMUSG00000104219.1	RP24-289K8.2	NONE
ENSMUSG00000104220.1	RP24-278K24.3	NONE
ENSMUSG00000104221.1	RP23-347F2.1	NONE
ENSMUSG00000104222.1	RP23-349K15.2	NONE
ENSMUSG00000104223.1	RP23-21K2.1	NONE
ENSMUSG00000104224.1	RP23-145F9.5	NONE
ENSMUSG00000104225.1	RP23-56B11.3	NONE
ENSMUSG00000104226.1	RP23-404K2.2	NONE
ENSMUSG00000104227.1	RP24-199C12.1	NONE
ENSMUSG00000104228.1	RP24-122G9.15	NONE
ENSMUSG00000104229.1	RP23-455B5.9	NONE
ENSMUSG00000104230.1	RP23-154N2.3	NONE
ENSMUSG00000104231.1	RP23-372I17.3	NONE
ENSMUSG00000104232.1	RP24-428B12.4	NONE
ENSMUSG00000104233.1	RP23-215I1.1	NONE
ENSMUSG00000104234.1	RP23-330I2.1	321015
ENSMUSG00000104235.1	RP23-349H13.2	NONE
ENSMUSG00000104236.1	RP23-302N11.1	NONE
ENSMUSG00000104237.1	RP23-247A1.7	NONE
ENSMUSG00000104238.1	RP23-285G23.2	NONE
ENSMUSG00000104239.1	RP23-114N13.2	NONE
ENSMUSG00000104240.1	RP23-6P18.1	NONE
ENSMUSG00000104241.1	RP23-403H2.3	NONE
ENSMUSG00000104242.1	RP23-137I13.2	NONE
ENSMUSG00000104243.1	RP24-120B18.1	NONE
ENSMUSG00000104244.1	RP23-377H12.5	NONE
ENSMUSG00000104245.1	RP23-349L18.2	NONE
ENSMUSG00000104247.1	RP24-122G9.18	NONE
ENSMUSG00000104248.1	RP23-387L22.2	NONE
ENSMUSG00000104249.1	RP24-251F16.6	NONE
ENSMUSG00000104251.1	RP23-172B15.3	NONE
ENSMUSG00000104252.5	Pcdha4	12936
ENSMUSG00000104253.1	RP24-98O21.4	NONE
ENSMUSG00000104254.1	Trbv27	100124693
ENSMUSG00000104255.1	RP24-122G9.17	NONE
ENSMUSG00000104256.1	RP24-497H15.1	NONE
ENSMUSG00000104257.1	RP23-21P2.4	NONE
ENSMUSG00000104258.1	RP23-248D22.1	NONE
ENSMUSG00000104259.1	RP24-120D8.6	NONE
ENSMUSG00000104260.1	RP24-194N20.5	NONE
ENSMUSG00000104261.1	RP23-302C16.6	NONE
ENSMUSG00000104262.1	RP23-412L18.2	NONE
ENSMUSG00000104263.1	RP24-89F9.4	NONE
ENSMUSG00000104264.1	RP23-92D17.3	NONE
ENSMUSG00000104265.1	RP24-179K8.4	NONE
ENSMUSG00000104266.1	RP23-124N16.3	NONE
ENSMUSG00000104267.1	RP24-89N16.1	100039595
ENSMUSG00000104268.1	RP23-380A10.6	NONE
ENSMUSG00000104269.1	RP23-368O20.1	NONE
ENSMUSG00000104270.1	RP24-380G11.1	NONE
ENSMUSG00000104271.1	RP23-303M15.4	NONE
ENSMUSG00000104272.1	RP23-116P18.4	NONE
ENSMUSG00000104273.1	RP23-296I6.7	NONE
ENSMUSG00000104274.1	RP23-299B23.1	NONE
ENSMUSG00000104275.1	RP24-388D8.7	NONE
ENSMUSG00000104276.1	RP23-141B15.3	NONE
ENSMUSG00000104277.1	RP23-365F1.5	NONE
ENSMUSG00000104278.1	Ighv5-10	777783
ENSMUSG00000104279.1	RP24-252K15.4	NONE
ENSMUSG00000104280.1	Rps2-ps11	623859
ENSMUSG00000104281.1	RP23-264F2.2	NONE
ENSMUSG00000104282.1	RP24-364K10.3	NONE
ENSMUSG00000104283.1	RP24-324H23.3	NONE
ENSMUSG00000104284.1	RP23-74F20.2	NONE
ENSMUSG00000104285.1	RP23-210I15.1	NONE
ENSMUSG00000104286.1	RP23-340C13.5	NONE
ENSMUSG00000104287.1	RP24-111L14.1	NONE
ENSMUSG00000104288.1	RP23-348K1.1	NONE
ENSMUSG00000104289.5	RP24-308E13.5	NONE
ENSMUSG00000104290.1	RP23-146N3.1	NONE
ENSMUSG00000104291.1	RP23-361M12.2	NONE
ENSMUSG00000104292.1	RP24-111C16.1	NONE
ENSMUSG00000104293.1	RP23-363M8.2	NONE
ENSMUSG00000104294.1	RP24-406M9.2	NONE
ENSMUSG00000104295.1	RP24-66E21.8	NONE
ENSMUSG00000104296.1	RP24-68I9.1	NONE
ENSMUSG00000104297.1	RP23-109O14.2	NONE
ENSMUSG00000104298.1	RP23-279D12.2	NONE
ENSMUSG00000104299.1	RP23-154K6.1	NONE
ENSMUSG00000104301.3	Wdr49	213248
ENSMUSG00000104302.1	RP24-540L1.1	NONE
ENSMUSG00000104303.1	RP24-149G20.1	NONE
ENSMUSG00000104304.1	RP23-291B23.4	NONE
ENSMUSG00000104306.1	RP23-132G24.4	NONE
ENSMUSG00000104307.1	RP23-1B19.4	NONE
ENSMUSG00000104308.1	RP24-87E7.1	NONE
ENSMUSG00000104309.1	RP23-404C21.2	NONE
ENSMUSG00000104310.1	RP24-123J3.2	NONE
ENSMUSG00000104311.1	RP23-241E9.1	NONE
ENSMUSG00000104312.1	RP23-429I18.2	NONE
ENSMUSG00000104313.1	RP23-109J14.5	NONE
ENSMUSG00000104314.1	RP23-8G7.2	NONE
ENSMUSG00000104315.1	RP23-471J16.2	NONE
ENSMUSG00000104316.1	RP23-294I17.4	NONE
ENSMUSG00000104317.1	RP24-538A12.1	NONE
ENSMUSG00000104318.1	Pcdha7	12939
ENSMUSG00000104319.1	Ighv5-19	780798
ENSMUSG00000104320.1	Ighv1-60	780940
ENSMUSG00000104321.1	CH36-278L19.8	NONE
ENSMUSG00000104323.1	RP23-155D19.1	NONE
ENSMUSG00000104324.1	RP23-61D6.3	NONE
ENSMUSG00000104325.1	RP23-392C14.1	NONE
ENSMUSG00000104326.1	Trbv28	100124694
ENSMUSG00000104327.1	RP23-142L24.1	NONE
ENSMUSG00000104328.1	RP23-37D15.1	NONE
ENSMUSG00000104329.1	RP23-464I9.2	NONE
ENSMUSG00000104330.1	RP24-142E6.2	NONE
ENSMUSG00000104331.1	RP23-426D21.2	NONE
ENSMUSG00000104332.1	RP24-98O21.3	NONE
ENSMUSG00000104333.1	RP23-199B2.5	NONE
ENSMUSG00000104334.1	RP24-86P1.1	NONE
ENSMUSG00000104335.1	RP23-248O8.2	NONE
ENSMUSG00000104336.1	RP24-79E2.3	102637430
ENSMUSG00000104337.1	RP24-549O22.5	NONE
ENSMUSG00000104338.1	RP23-242N11.10	NONE
ENSMUSG00000104339.1	RP23-380F8.2	NONE
ENSMUSG00000104340.1	RP24-65D16.4	NONE
ENSMUSG00000104341.1	RP23-103B18.9	NONE
ENSMUSG00000104342.1	RP23-7E4.2	NONE
ENSMUSG00000104343.1	RP23-250O14.1	NONE
ENSMUSG00000104344.1	RP23-444I6.3	NONE
ENSMUSG00000104345.5	CH36-70P24.1	NONE
ENSMUSG00000104346.1	Pcdhga3	93711
ENSMUSG00000104347.1	RP23-89L15.6	NONE
ENSMUSG00000104348.1	RP23-59N15.4	NONE
